text,label
heart rate 144 and dizzy!,1
education hypothermia warning! at.,1
material severe shivering! last.,1
return oxygen tube disconnected! everything.,1
can't breathe properly with this oxygen mask!,1
can't breathe properly with this oxygen mask!,1
road respiratory distress! any.,1
task bleeding badly! discussion.,1
into oxygen tube disconnected! public.,1
blood pressure 77 over 47!,1
out spo2 below 90! safe.,1
individual accident here! safe.,1
candidate dehydration symptoms! subject.,1
letter panic attack! quite.,1
artist unresponsive! deal.,1
collection bp crashing! gun.,1
my oxygen is at 74 and dropping!,1
blood pressure 75 over 51!,1
may panic attack! yourself.,1
good fever spiking! see.,1
can't breathe properly with this oxygen mask!,1
should temperature critical! possible.,1
finish irregular heartbeat! just.,1
movie bp crashing! american.,1
suddenly vision blurring! will.,1
conference can't breathe properly! woman.,1
music severe shivering! pick.,1
any can't breathe! social.,1
think medication missed! each.,1
can't breathe properly with this oxygen mask!,1
three fire! again.,1
individual can't breathe properly! watch.,1
before accident here! certainly.,1
receive low blood oxygen! agency.,1
option emergency! idea.,1
say help! bar.,1
fact can't breathe! information.,1
my oxygen is at 89 and dropping!,1
spo2 reading shows 76 percent!,1
check fainting feeling! director.,1
than accident here! process.,1
herself heart attack! son.,1
before vision blurring! option.,1
can't breathe properly with this oxygen mask!,1
special unresponsive! building.,1
age can't breathe! market.,1
present coughing blood! budget.,1
my oxygen is at 80 and dropping!,1
temperature 39.7°c!,1
attention o2 sensor alarm! compare.,1
school bp crashing! positive.,1
nearly bp crashing! skin.,1
away intruder alert! national.,1
tv hypothermia warning! make.,1
but i'm injured! attack.,1
can't breathe properly with this oxygen mask!,1
my oxygen is at 87 and dropping!,1
blood pressure 78 over 44!,1
can't breathe properly with this oxygen mask!,1
manager irregular heartbeat! pm.,1
reason severe shivering! his.,1
spo2 reading shows 81 percent!,1
wear spo2 below 90! enough.,1
fund help! speak.,1
temperature 39.5°c!,1
hold spo2 below 90! key.,1
allow accident here! mother.,1
can't breathe properly with this oxygen mask!,1
heart rate 145 and dizzy!,1
hot severe shivering! talk.,1
newspaper spo2 below 90! open.,1
night fever spiking! stand.,1
also chest pain! rock.,1
probably i need assistance! then.,1
message fever spiking! wonder.,1
according oxygen level low! adult.,1
music fainting feeling! suddenly.,1
total temperature critical! page.,1
perhaps medication missed! president.,1
my oxygen is at 86 and dropping!,1
wait fever spiking! time.,1
clear coughing blood! rate.,1
two bp crashing! stuff.,1
friend o2 sensor alarm! evidence.,1
employee someone help! eight.,1
customer low blood oxygen! social.,1
school panic attack! vote.,1
institution spo2 below 90! decade.,1
sister fire! need.,1
my oxygen is at 87 and dropping!,1
people hyperthermia alert! but.,1
my oxygen is at 81 and dropping!,1
indeed emergency! might.,1
blood pressure 89 over 48!,1
consider chest pain! human.,1
quality heart rate dropping! series.,1
spo2 reading shows 80 percent!,1
can't breathe properly with this oxygen mask!,1
offer unresponsive! live.,1
vote bleeding badly! some.,1
blood pressure 80 over 50!,1
can't breathe properly with this oxygen mask!,1
example bleeding badly! participant.,1
can't breathe properly with this oxygen mask!,1
temperature 39.7°c!,1
can't breathe properly with this oxygen mask!,1
heart rate 161 and dizzy!,1
hundred help! drive.,1
can't breathe properly with this oxygen mask!,1
president respiratory distress! off.,1
blood pressure 77 over 55!,1
weight dehydration symptoms! put.,1
can't breathe properly with this oxygen mask!,1
machine call 911! exist.,1
education coughing blood! more.,1
spo2 reading shows 80 percent!,1
day oxygen level low! base.,1
run i'm injured! news.,1
to respiratory distress! official.,1
forward heart attack! where.,1
bed heart attack! strong.,1
believe dehydration symptoms! southern.,1
degree oxygen level low! worker.,1
possible spo2 below 90! agency.,1
can't breathe properly with this oxygen mask!,1
ok dehydration symptoms! writer.,1
just bp crashing! democratic.,1
agency spo2 below 90! claim.,1
temperature 39.7°c!,1
inside chest pain! try.,1
can't breathe properly with this oxygen mask!,1
spo2 reading shows 84 percent!,1
training hypothermia warning! phone.,1
temperature 41.3°c!,1
despite spo2 below 90! role.,1
region can't breathe properly! away.,1
military medication missed! also.,1
agreement low blood oxygen! conference.,1
specific oxygen tube disconnected! simple.,1
temperature 39.9°c!,1
make oxygen level low! significant.,1
data call 911! three.,1
become can't breathe! until.,1
heart rate 169 and dizzy!,1
guy dehydration symptoms! focus.,1
blood pressure 89 over 53!,1
my oxygen is at 86 and dropping!,1
health heart rate dropping! pattern.,1
six fire! community.,1
prevent heart rate dropping! letter.,1
spo2 reading shows 87 percent!,1
simply panic attack! best.,1
make i'm injured! town.,1
consider cold and clammy! easy.,1
lay severe shivering! stage.,1
spo2 reading shows 89 percent!,1
politics cold and clammy! that.,1
feel falling pulse ox! however.,1
care medication missed! save.,1
language fever spiking! role.,1
room spo2 below 90! during.,1
can't breathe properly with this oxygen mask!,1
decade oxygen tube disconnected! generation.,1
spo2 reading shows 77 percent!,1
temperature 41.5°c!,1
conference can't reach alert button! quite.,1
can't breathe properly with this oxygen mask!,1
heart can't reach alert button! building.,1
against panic attack! poor.,1
magazine dehydration symptoms! single.,1
create can't reach alert button! indeed.,1
heart rate 153 and dizzy!,1
most fever spiking! left.,1
free irregular heartbeat! while.,1
lose intruder alert! ready.,1
can't breathe properly with this oxygen mask!,1
treatment panic attack! pattern.,1
nearly call 911! enjoy.,1
spo2 reading shows 76 percent!,1
style can't breathe properly! your.,1
television can't reach alert button! seat.,1
future oxygen tube disconnected! budget.,1
blood pressure 89 over 51!,1
can't breathe properly with this oxygen mask!,1
husband call 911! threat.,1
plant unresponsive! economic.,1
marriage heart rate dropping! follow.,1
blood pressure 86 over 52!,1
doctor help! image.,1
choose can't breathe! exactly.,1
member cold and clammy! show.,1
add fever spiking! heart.,1
heart rate 150 and dizzy!,1
after hypothermia warning! detail.,1
prepare vision blurring! bank.,1
stock coughing blood! here.,1
street falling pulse ox! peace.,1
rise temperature critical! choose.,1
participant i'm injured! quite.,1
choice heart attack! per.,1
member o2 sensor alarm! participant.,1
deal i'm injured! run.,1
modern dehydration symptoms! training.,1
early sudden dizziness! deep.,1
heart rate 158 and dizzy!,1
performance respiratory distress! unit.,1
box respiratory distress! board.,1
relate bleeding badly! crime.,1
say coughing blood! less.,1
can't breathe properly with this oxygen mask!,1
security medication missed! kid.,1
he medication missed! shake.,1
my oxygen is at 87 and dropping!,1
because can't breathe properly! do.,1
my oxygen is at 75 and dropping!,1
temperature 41.7°c!,1
director coughing blood! member.,1
cost severe shivering! again.,1
size panic attack! score.,1
admit intruder alert! fall.,1
can't breathe properly with this oxygen mask!,1
respond accident here! home.,1
or can't breathe! wall.,1
can't breathe properly with this oxygen mask!,1
nothing fire! foreign.,1
success heart rate dropping! concern.,1
thing o2 sensor alarm! short.,1
indicate falling pulse ox! democrat.,1
can't breathe properly with this oxygen mask!,1
since sudden dizziness! carry.,1
stand medication missed! former.,1
short accident here! may.,1
mother sudden dizziness! western.,1
my oxygen is at 81 and dropping!,1
temperature 39.9°c!,1
arrive someone help! view.,1
side fever spiking! bar.,1
particular fire! need.,1
believe can't breathe properly! check.,1
according can't breathe properly! tree.,1
face sudden dizziness! however.,1
bank vision blurring! bad.,1
big fainting feeling! company.,1
my oxygen is at 76 and dropping!,1
baby can't reach alert button! attention.,1
artist help! edge.,1
blood pressure 88 over 53!,1
human dehydration symptoms! organization.,1
hotel temperature critical! economic.,1
ago sudden dizziness! particular.,1
country vision blurring! five.,1
to unresponsive! stock.,1
spo2 reading shows 79 percent!,1
spo2 reading shows 76 percent!,1
whom fever spiking! shake.,1
attack coughing blood! billion.,1
apply irregular heartbeat! store.,1
blood pressure 82 over 40!,1
fly bp crashing! two.,1
blood pressure 72 over 45!,1
likely temperature critical! yard.,1
opportunity help! enter.,1
temperature 41.0°c!,1
heart rate 125 and dizzy!,1
them spo2 below 90! now.,1
early hypothermia warning! can.,1
describe severe shivering! box.,1
night intruder alert! bank.,1
quickly bleeding badly! attention.,1
center emergency! mr.,1
get call 911! area.,1
develop oxygen level low! floor.,1
building hypothermia warning! claim.,1
argue o2 sensor alarm! stand.,1
blood pressure 86 over 47!,1
why heart rate dropping! writer.,1
just spo2 below 90! forget.,1
economic low blood oxygen! practice.,1
temperature 42.0°c!,1
my oxygen is at 72 and dropping!,1
test falling pulse ox! state.,1
blood pressure 78 over 42!,1
my oxygen is at 83 and dropping!,1
away severe shivering! million.,1
consider temperature critical! hold.,1
with unresponsive! around.,1
term heart attack! defense.,1
trip can't breathe properly! form.,1
blue hyperthermia alert! put.,1
night i need assistance! prevent.,1
record i need assistance! read.,1
anything low blood oxygen! tell.,1
heart rate 132 and dizzy!,1
blood pressure 74 over 42!,1
temperature 40.2°c!,1
still hyperthermia alert! oil.,1
idea fever spiking! heavy.,1
lose temperature critical! artist.,1
water fainting feeling! mission.,1
agency i need assistance! realize.,1
dog o2 sensor alarm! heart.,1
heart rate 158 and dizzy!,1
six medication missed! story.,1
act cold and clammy! result.,1
pressure call 911! serve.,1
daughter low blood oxygen! let.,1
blood can't breathe properly! poor.,1
really vision blurring! how.,1
writer oxygen tube disconnected! ten.,1
program call 911! including.,1
buy unresponsive! no.,1
heart panic attack! modern.,1
attorney help! apply.,1
national can't reach alert button! each.,1
skin accident here! score.,1
heart rate 134 and dizzy!,1
believe call 911! administration.,1
provide panic attack! not.,1
explain spo2 below 90! else.,1
ability fire! group.,1
section heart attack! than.,1
can't breathe properly with this oxygen mask!,1
can't breathe properly with this oxygen mask!,1
fly emergency! expect.,1
writer unresponsive! western.,1
temperature 40.5°c!,1
air unresponsive! yes.,1
participant help! see.,1
spo2 reading shows 79 percent!,1
out unresponsive! according.,1
start unresponsive! help.,1
speech someone help! bit.,1
temperature 40.8°c!,1
another can't breathe properly! building.,1
level sudden dizziness! talk.,1
nation someone help! matter.,1
change heart rate dropping! indeed.,1
temperature 39.2°c!,1
age heart rate dropping! study.,1
about fire! factor.,1
investment i need assistance! industry.,1
physical bp crashing! like.,1
about temperature critical! value.,1
condition someone help! no.,1
year falling pulse ox! color.,1
arrive oxygen tube disconnected! allow.,1
offer heart attack! country.,1
environmental can't breathe! write.,1
computer intruder alert! television.,1
high severe shivering! media.,1
same respiratory distress! any.,1
scientist coughing blood! fly.,1
plant low blood oxygen! whatever.,1
very sudden dizziness! seek.,1
temperature 39.8°c!,1
my oxygen is at 79 and dropping!,1
blood pressure 86 over 54!,1
agreement unresponsive! address.,1
car can't reach alert button! benefit.,1
marriage medication missed! agreement.,1
brother i need assistance! the.,1
week medication missed! me.,1
quality medication missed! enough.,1
spo2 reading shows 80 percent!,1
scientist i need assistance! need.,1
whose fainting feeling! in.,1
my oxygen is at 76 and dropping!,1
heart rate 139 and dizzy!,1
really temperature critical! know.,1
then oxygen tube disconnected! song.,1
benefit chest pain! himself.,1
chance intruder alert! would.,1
analysis heart attack! store.,1
my oxygen is at 81 and dropping!,1
my oxygen is at 79 and dropping!,1
put unresponsive! water.,1
blood pressure 86 over 50!,1
very fever spiking! provide.,1
meet irregular heartbeat! sort.,1
tax fever spiking! responsibility.,1
word i'm injured! full.,1
floor someone help! blood.,1
can't breathe properly with this oxygen mask!,1
debate cold and clammy! watch.,1
spo2 reading shows 79 percent!,1
friend falling pulse ox! product.,1
heart rate 149 and dizzy!,1
continue call 911! prepare.,1
modern hypothermia warning! let.,1
doctor coughing blood! cultural.,1
my oxygen is at 87 and dropping!,1
can't breathe properly with this oxygen mask!,1
better i'm injured! difference.,1
relate bp crashing! political.,1
third fever spiking! religious.,1
my oxygen is at 81 and dropping!,1
similar medication missed! service.,1
